Orthogroup	Duplications (all)	Duplications (50% support)
OG0061158	2	2
OG0061159	2	2
OG0061160	4	4
OG0061161	3	3
OG0061162	4	4
OG0061163	4	4
OG0061164	4	4
OG0061165	4	4
OG0061166	4	4
OG0061167	4	4
OG0061168	4	4
OG0061169	4	4
OG0061170	3	3
OG0061171	4	4
OG0061172	4	4
OG0061173	4	4
OG0061174	4	4
OG0061175	3	3
OG0061176	2	2
OG0061177	4	4
OG0061178	1	1
OG0061179	4	4
OG0061180	4	4
OG0061181	3	3
OG0061182	4	4
OG0061183	2	2
OG0061184	4	4
OG0061185	2	2
OG0061186	3	3
OG0061187	3	3
OG0061188	2	2
OG0061189	2	2
OG0061190	2	2
OG0061191	4	4
OG0061192	2	2
OG0061193	4	4
OG0061194	2	2
OG0061195	2	2
OG0061196	1	1
OG0061197	2	2
OG0061198	1	1
OG0061199	3	3
OG0061200	2	2
OG0061201	2	2
OG0061202	2	2
OG0061203	4	4
OG0061204	3	3
OG0061205	1	1
OG0061206	4	4
OG0061207	4	4
OG0061208	3	3
OG0061209	1	1
OG0061210	2	2
OG0061211	3	3
OG0061212	1	1
OG0061213	1	1
OG0061214	2	2
OG0061215	4	4
OG0061216	3	3
OG0061217	3	3
OG0061218	1	1
OG0061219	3	3
OG0061220	4	4
OG0061221	2	2
OG0061222	3	3
OG0061223	4	4
OG0061224	1	1
OG0061225	2	2
OG0061226	2	2
OG0061227	0	0
OG0061228	1	1
OG0061229	3	3
OG0061230	4	4
OG0061231	4	4
OG0061232	2	2
OG0061233	2	2
OG0061234	4	4
OG0061235	2	2
OG0061236	2	2
OG0061237	1	1
OG0061238	3	3
OG0061239	4	4
OG0061240	2	2
OG0061241	3	3
OG0061242	2	2
OG0061243	1	1
OG0061244	4	4
OG0061245	3	3
OG0061246	1	1
OG0061247	2	2
OG0061248	3	3
OG0061249	4	4
OG0061250	3	3
OG0061251	4	4
OG0061252	3	3
OG0061253	2	2
OG0061254	1	1
OG0061255	3	3
OG0061256	2	2
OG0061257	4	4
OG0061258	2	2
OG0061259	2	2
OG0061260	2	2
OG0061261	1	1
OG0061262	4	4
OG0061263	4	4
OG0061264	4	4
OG0061265	4	4
OG0061266	3	3
OG0061267	4	4
OG0061268	3	3
OG0061269	4	4
OG0061270	2	2
OG0061271	3	3
OG0061272	4	4
OG0061273	3	3
OG0061274	4	4
OG0061275	3	3
OG0061276	4	4
OG0061277	4	4
OG0061278	4	4
OG0061279	4	4
OG0061280	4	4
OG0061281	3	3
OG0061282	4	4
OG0061283	4	4
OG0061284	2	2
OG0061285	4	4
OG0061286	4	4
OG0061287	4	4
OG0061288	2	2
OG0061289	4	4
OG0061290	3	3
OG0061291	4	4
OG0061292	3	3
OG0061293	2	2
OG0061294	2	2
OG0061295	4	4
OG0061296	4	4
OG0061297	4	4
OG0061298	4	4
OG0061299	3	3
OG0061300	1	1
OG0061301	4	4
OG0061302	4	4
OG0061303	3	3
OG0061304	2	2
OG0061305	4	4
OG0061306	3	3
OG0061307	2	2
OG0061308	1	1
OG0061309	2	2
OG0061310	4	4
OG0061311	2	2
OG0061312	3	3
OG0061313	4	4
OG0061314	4	4
OG0061315	3	3
OG0061316	2	2
OG0061317	4	4
OG0061318	2	2
OG0061319	4	4
OG0061320	4	4
OG0061321	4	4
OG0061322	3	3
OG0061323	4	4
OG0061324	3	3
OG0061325	4	4
OG0061326	4	4
OG0061327	4	4
OG0061328	3	3
OG0061329	3	3
OG0061330	4	4
OG0061331	4	4
OG0061332	4	4
OG0061333	4	4
OG0061334	2	2
OG0061335	3	3
OG0061336	4	4
OG0061337	3	3
OG0061338	2	2
OG0061339	3	3
OG0061340	4	4
OG0061341	3	3
OG0061342	2	2
OG0061343	3	3
OG0061344	4	4
OG0061345	4	4
OG0061346	4	4
OG0061347	3	3
OG0061348	4	4
OG0061349	2	2
OG0061350	4	4
OG0061351	4	4
OG0061352	2	2
OG0061353	4	4
OG0061354	4	4
OG0061355	3	3
OG0061356	4	4
OG0061357	4	4
OG0061358	3	3
OG0061359	2	2
OG0061360	3	3
OG0061361	4	4
OG0061362	3	3
OG0061363	4	4
OG0061364	4	4
OG0061365	4	4
OG0061366	4	4
OG0061367	3	3
OG0061368	2	2
OG0061369	2	2
OG0061370	2	2
OG0061371	4	4
OG0061372	3	3
OG0061373	3	3
OG0061374	4	4
OG0061375	2	2
OG0061376	2	2
OG0061377	1	1
OG0061378	4	4
OG0061379	4	4
OG0061380	2	2
OG0061381	3	3
OG0061382	3	3
OG0061383	3	3
OG0061384	3	3
OG0061385	3	3
OG0061386	4	4
OG0061387	4	4
OG0061388	4	4
OG0061389	4	4
OG0061390	4	4
OG0061391	3	3
OG0061392	4	4
OG0061393	4	4
OG0061394	4	4
OG0061395	3	3
OG0061396	4	4
OG0061397	4	4
OG0061398	3	3
OG0061399	4	4
OG0061400	4	4
OG0061401	2	2
OG0061402	3	3
OG0061403	2	2
OG0061404	4	4
OG0061405	3	3
OG0061406	3	3
OG0061407	4	4
OG0061408	4	4
OG0061409	4	4
OG0061410	4	4
OG0061411	4	4
OG0061412	4	4
OG0061413	2	2
OG0061414	3	3
OG0061415	4	4
OG0061416	2	2
OG0061417	2	2
OG0061418	2	2
OG0061419	4	4
OG0061420	4	4
OG0061421	2	2
OG0061422	3	3
OG0061423	3	3
OG0061424	3	3
OG0061425	2	2
OG0061426	4	4
OG0061427	3	3
OG0061428	4	4
OG0061429	4	4
OG0061430	3	3
OG0061431	2	2
OG0061432	4	4
OG0061433	4	4
OG0061434	3	3
OG0061435	4	4
OG0061436	1	1
OG0061437	2	2
OG0061438	3	3
OG0061439	3	3
OG0061440	2	2
OG0061441	2	2
OG0061442	2	2
OG0061443	3	3
OG0061444	4	4
OG0061445	2	2
OG0061446	3	3
OG0061447	3	3
OG0061448	2	2
OG0061449	4	4
OG0061450	2	2
OG0061451	3	3
OG0061452	2	2
OG0061453	2	2
OG0061454	4	4
OG0061455	4	4
OG0061456	4	4
OG0061457	3	3
OG0061458	2	2
OG0061459	2	2
OG0061460	3	3
OG0061461	2	2
OG0061462	3	3
OG0061463	4	4
OG0061464	3	3
OG0061465	3	3
OG0061466	4	4
OG0061467	4	4
OG0061468	4	4
OG0061469	3	3
OG0061470	4	4
OG0061471	3	3
OG0061472	3	3
OG0061473	3	3
OG0061474	4	4
OG0061475	4	4
OG0061476	4	4
OG0061477	4	4
OG0061478	3	3
OG0061479	4	4
OG0061480	4	4
OG0061481	2	2
OG0061482	4	4
OG0061483	2	2
OG0061484	4	4
OG0061485	2	2
OG0061486	4	4
OG0061487	4	4
OG0061488	2	2
OG0061489	2	2
OG0061490	3	3
OG0061491	2	2
OG0061492	4	4
OG0061493	4	4
OG0061494	4	4
OG0061495	3	3
OG0061496	2	2
OG0061497	4	4
OG0061498	4	4
OG0061499	2	2
OG0061500	3	3
OG0061501	2	2
OG0061502	2	2
OG0061503	4	4
OG0061504	4	4
OG0061505	2	2
OG0061506	3	3
OG0061507	4	4
OG0061508	3	3
OG0061509	2	2
OG0061510	4	4
OG0061511	4	4
OG0061512	3	3
OG0061513	2	2
OG0061514	3	3
OG0061515	3	3
OG0061516	3	3
OG0061517	2	2
OG0061518	2	2
OG0061519	3	3
OG0061520	3	3
OG0061521	3	3
OG0061522	3	3
OG0061523	4	4
OG0061524	4	4
OG0061525	2	2
OG0061526	3	3
OG0061527	4	4
OG0061528	3	3
OG0061529	3	3
OG0061530	4	4
OG0061531	2	2
OG0061532	4	4
OG0061533	2	2
OG0061534	2	2
OG0061535	4	4
OG0061536	4	4
OG0061537	3	3
OG0061538	3	3
OG0061539	2	2
OG0061540	2	2
OG0061541	3	3
OG0061542	3	3
OG0061543	3	3
OG0061544	4	4
OG0061545	4	4
OG0061546	4	4
OG0061547	4	4
OG0061548	3	3
OG0061549	3	3
OG0061550	3	3
OG0061551	3	3
OG0061552	4	4
OG0061553	3	3
OG0061554	3	3
OG0061555	2	2
OG0061556	3	3
OG0061557	1	1
OG0061558	4	4
OG0061559	2	2
OG0061560	3	3
OG0061561	2	2
OG0061562	1	1
OG0061563	4	4
OG0061564	2	2
OG0061565	2	2
OG0061566	4	4
OG0061567	4	4
OG0061568	1	1
OG0061569	2	2
OG0061570	2	2
OG0061571	3	3
OG0061572	3	3
OG0061573	3	3
OG0061574	4	4
OG0061575	3	3
OG0061576	2	2
OG0061577	4	4
OG0061578	3	3
OG0061579	4	4
OG0061580	1	1
OG0061581	2	2
OG0061582	3	3
OG0061583	3	3
OG0061584	2	2
OG0061585	3	3
OG0061586	4	4
OG0061587	2	2
OG0061588	3	3
OG0061589	2	2
OG0061590	3	3
OG0061591	4	4
OG0061592	2	2
OG0061593	4	4
OG0061594	3	3
OG0061595	4	4
OG0061596	4	4
OG0061597	4	4
OG0061598	2	2
OG0061599	4	4
OG0061600	2	2
OG0061601	3	3
OG0061602	3	3
OG0061603	3	3
OG0061604	2	2
OG0061605	4	4
OG0061606	4	4
OG0061607	3	3
OG0061608	2	2
OG0061609	2	2
OG0061610	2	2
OG0061611	3	3
OG0061612	3	3
OG0061613	3	3
OG0061614	2	2
OG0061615	2	2
OG0061616	4	4
OG0061617	2	2
OG0061618	3	3
OG0061619	3	3
OG0061620	4	4
OG0061621	3	3
OG0061622	3	3
OG0061623	2	2
OG0061624	2	2
OG0061625	4	4
OG0061626	3	3
OG0061627	3	3
OG0061628	2	2
OG0061629	3	3
OG0061630	3	3
OG0061631	2	2
OG0061632	3	3
OG0061633	3	3
OG0061634	3	3
OG0061635	2	2
OG0061636	3	3
OG0061637	3	3
OG0061638	3	3
OG0061639	3	3
OG0061640	3	3
OG0061641	3	3
OG0061642	2	2
OG0061643	3	3
OG0061644	2	2
OG0061645	3	3
OG0061646	1	1
OG0061647	3	3
OG0061648	3	3
OG0061649	3	3
OG0061650	4	4
OG0061651	3	3
OG0061652	3	3
OG0061653	4	4
OG0061654	4	4
OG0061655	4	4
OG0061656	4	4
OG0061657	3	3
OG0061658	3	3
OG0061659	4	4
OG0061660	3	3
OG0061661	4	4
OG0061662	4	4
OG0061663	3	3
OG0061664	2	2
OG0061665	3	3
OG0061666	3	3
OG0061667	3	3
OG0061668	3	3
OG0061669	2	1
OG0061670	2	2
OG0061671	3	3
OG0061672	3	3
OG0061673	3	3
OG0061674	4	4
OG0061675	3	3
OG0061676	4	4
OG0061677	3	3
OG0061678	3	3
OG0061679	3	3
OG0061680	2	2
OG0061681	4	4
OG0061682	3	3
OG0061683	3	3
OG0061684	3	3
OG0061685	3	3
OG0061686	3	3
OG0061687	3	3
OG0061688	3	3
OG0061689	3	3
OG0061690	3	3
OG0061691	3	3
OG0061692	3	3
OG0061693	4	4
OG0061694	4	4
OG0061695	4	4
OG0061696	4	4
OG0061697	4	4
OG0061698	4	4
OG0061699	4	4
OG0061700	4	4
OG0061701	4	4
OG0061702	4	4
OG0061703	4	4
OG0061704	4	4
OG0061705	4	4
OG0061706	4	4
OG0061707	4	4
OG0061708	4	4
OG0061709	4	4
OG0061710	4	4
OG0061711	4	4
OG0061712	4	4
OG0061713	4	4
OG0061714	3	3
OG0061715	4	4
OG0061716	4	4
OG0061717	4	4
OG0061718	4	4
OG0061719	4	4
OG0061720	4	4
OG0061721	2	2
OG0061722	4	4
OG0061723	4	4
OG0061724	4	4
OG0061725	4	4
OG0061726	4	4
OG0061727	4	4
OG0061728	4	4
OG0061729	4	4
OG0061730	4	4
OG0061731	4	4
OG0061732	4	4
OG0061733	4	4
OG0061734	4	4
OG0061735	4	4
OG0061736	4	4
OG0061737	4	4
OG0061738	4	4
OG0061739	4	4
OG0061740	4	4
OG0061741	4	4
OG0061742	4	4
OG0061743	4	4
OG0061744	4	4
OG0061745	4	4
OG0061746	3	3
OG0061747	4	4
OG0061748	4	4
OG0061749	4	4
OG0061750	4	4
OG0061751	4	4
OG0061752	4	4
OG0061753	4	4
OG0061754	4	4
OG0061755	4	4
OG0061756	4	4
OG0061757	4	4
OG0061758	4	4
OG0061759	4	4
OG0061760	2	2
OG0061761	1	1
OG0061762	1	1
OG0061763	1	1
OG0061764	1	1
OG0061765	1	1
OG0061766	1	1
OG0061767	2	2
OG0061768	2	2
OG0061769	2	2
OG0061770	2	2
OG0061771	0	0
OG0061772	0	0
OG0061773	1	1
OG0061774	1	1
OG0061775	2	2
OG0061776	1	1
OG0061777	1	1
OG0061778	1	1
OG0061779	1	1
OG0061780	3	3
OG0061781	2	2
OG0061782	2	2
OG0061783	0	0
OG0061784	2	2
OG0061785	1	1
OG0061786	1	1
OG0061787	1	1
OG0061788	2	2
OG0061789	2	2
OG0061790	0	0
OG0061791	0	0
OG0061792	3	3
OG0061793	0	0
OG0061794	2	2
OG0061795	1	1
OG0061796	2	2
OG0061797	2	2
OG0061798	1	1
OG0061799	1	1
OG0061800	2	2
OG0061801	1	1
OG0061802	2	2
OG0061803	1	1
OG0061804	3	3
OG0061805	3	3
OG0061806	1	1
OG0061807	1	1
OG0061808	2	2
OG0061809	1	1
OG0061810	3	3
OG0061811	1	1
OG0061812	2	2
OG0061813	1	1
OG0061814	1	1
OG0061815	3	3
OG0061816	0	0
OG0061817	0	0
OG0061818	2	2
OG0061819	2	2
OG0061820	2	2
OG0061821	0	0
OG0061822	1	1
OG0061823	1	1
OG0061824	1	1
OG0061825	2	2
OG0061826	1	1
OG0061827	0	0
OG0061828	0	0
OG0061829	2	2
OG0061830	1	1
OG0061831	0	0
OG0061832	0	0
OG0061833	1	1
OG0061834	2	2
OG0061835	0	0
OG0061836	2	2
OG0061837	2	2
OG0061838	1	1
OG0061839	0	0
OG0061840	0	0
OG0061841	1	1
OG0061842	2	2
OG0061843	1	1
OG0061844	1	1
OG0061845	2	2
OG0061846	1	1
OG0061847	2	2
OG0061848	2	2
OG0061849	1	1
OG0061850	2	2
OG0061851	2	2
OG0061852	1	1
OG0061853	1	1
OG0061854	1	1
OG0061855	0	0
OG0061856	1	1
OG0061857	2	2
OG0061858	2	2
OG0061859	1	1
OG0061860	2	2
OG0061861	3	3
OG0061862	1	1
OG0061863	2	2
OG0061864	2	2
OG0061865	2	2
OG0061866	1	1
OG0061867	0	0
OG0061868	2	2
OG0061869	0	0
OG0061870	2	2
OG0061871	1	1
OG0061872	1	1
OG0061873	1	1
OG0061874	2	2
OG0061875	2	2
OG0061876	1	1
OG0061877	0	0
OG0061878	1	1
OG0061879	0	0
OG0061880	2	2
OG0061881	1	1
OG0061882	1	1
OG0061883	1	1
OG0061884	1	1
OG0061885	2	2
OG0061886	1	1
OG0061887	1	1
OG0061888	1	1
OG0061889	1	1
OG0061890	1	1
OG0061891	0	0
OG0061892	2	2
OG0061893	2	2
OG0061894	2	2
OG0061895	2	2
OG0061896	1	1
OG0061897	2	2
OG0061898	2	2
OG0061899	1	1
OG0061900	1	1
OG0061901	2	2
OG0061902	1	1
OG0061903	1	1
OG0061904	1	1
OG0061905	2	2
OG0061906	1	1
OG0061907	2	2
OG0061908	0	0
OG0061909	1	1
OG0061910	0	0
OG0061911	0	0
OG0061912	1	1
OG0061913	1	1
OG0061914	1	1
OG0061915	1	1
OG0061916	2	2
OG0061917	3	3
OG0061918	2	2
OG0061919	3	3
OG0061920	3	3
OG0061921	3	3
OG0061922	3	3
OG0061923	3	3
OG0061924	3	3
OG0061925	3	3
OG0061926	3	3
OG0061927	3	3
OG0061928	3	3
OG0061929	3	3
OG0061930	2	2
OG0061931	3	3
OG0061932	1	1
OG0061933	3	3
OG0061934	3	3
OG0061935	2	2
OG0061936	3	3
OG0061937	1	1
OG0061938	3	3
OG0061939	3	3
OG0061940	2	2
OG0061941	3	3
OG0061942	2	2
OG0061943	3	3
OG0061944	2	2
OG0061945	2	2
OG0061946	2	2
OG0061947	3	3
OG0061948	3	3
OG0061949	3	3
OG0061950	2	2
OG0061951	3	3
OG0061952	3	3
OG0061953	3	3
OG0061954	2	2
OG0061955	3	3
OG0061956	2	2
OG0061957	1	1
OG0061958	1	1
OG0061959	3	3
OG0061960	3	3
OG0061961	1	1
OG0061962	3	3
OG0061963	3	3
OG0061964	2	2
OG0061965	3	3
OG0061966	3	3
OG0061967	3	3
OG0061968	3	3
OG0061969	3	3
OG0061970	2	2
OG0061971	2	2
OG0061972	3	3
OG0061973	3	3
OG0061974	3	3
OG0061975	2	2
OG0061976	0	0
OG0061977	3	3
OG0061978	1	1
OG0061979	3	3
OG0061980	2	2
OG0061981	3	3
OG0061982	3	3
OG0061983	1	1
OG0061984	2	2
OG0061985	3	3
OG0061986	3	3
OG0061987	3	3
OG0061988	3	3
OG0061989	3	3
OG0061990	3	3
OG0061991	3	3
OG0061992	2	2
OG0061993	1	1
OG0061994	1	1
OG0061995	3	3
OG0061996	1	1
OG0061997	3	3
OG0061998	3	3
OG0061999	3	3
OG0062000	1	1
OG0062001	2	2
OG0062002	2	2
OG0062003	3	3
OG0062004	0	0
OG0062005	2	2
OG0062006	3	3
OG0062007	3	3
OG0062008	2	2
OG0062009	3	3
OG0062010	2	2
OG0062011	2	2
OG0062012	3	3
OG0062013	3	3
OG0062014	3	3
OG0062015	3	3
OG0062016	2	2
OG0062017	3	3
OG0062018	2	2
OG0062019	2	2
OG0062020	3	3
OG0062021	2	2
OG0062022	3	3
OG0062023	1	1
OG0062024	3	3
OG0062025	3	3
OG0062026	2	2
OG0062027	2	2
OG0062028	3	3
OG0062029	3	3
OG0062030	3	3
OG0062031	3	3
OG0062032	2	2
OG0062033	2	2
OG0062034	3	3
OG0062035	3	3
OG0062036	2	2
OG0062037	2	2
OG0062038	3	3
OG0062039	3	3
OG0062040	3	3
OG0062041	2	2
OG0062042	2	2
OG0062043	1	1
OG0062044	1	1
OG0062045	1	1
OG0062046	3	3
OG0062047	2	2
OG0062048	2	2
OG0062049	3	3
OG0062050	3	3
OG0062051	3	3
OG0062052	3	3
OG0062053	1	1
OG0062054	1	1
OG0062055	3	3
OG0062056	2	2
OG0062057	3	3
OG0062058	2	2
OG0062059	3	3
OG0062060	1	1
OG0062061	3	3
OG0062062	2	2
OG0062063	3	3
OG0062064	1	1
OG0062065	3	3
OG0062066	1	1
OG0062067	3	3
OG0062068	3	3
OG0062069	3	3
OG0062070	2	2
OG0062071	1	1
OG0062072	2	2
OG0062073	3	3
OG0062074	3	3
OG0062075	1	1
OG0062076	1	1
OG0062077	2	2
OG0062078	3	3
OG0062079	1	1
OG0062080	3	3
OG0062081	3	3
OG0062082	3	3
OG0062083	3	3
OG0062084	2	2
OG0062085	3	3
OG0062086	2	2
OG0062087	1	1
OG0062088	3	3
OG0062089	3	3
OG0062090	1	1
OG0062091	3	3
OG0062092	3	3
OG0062093	3	3
OG0062094	3	3
OG0062095	3	3
OG0062096	3	3
OG0062097	2	2
OG0062098	3	3
OG0062099	3	3
OG0062100	3	3
OG0062101	3	3
OG0062102	3	3
OG0062103	2	2
OG0062104	1	1
OG0062105	1	1
OG0062106	1	1
OG0062107	3	3
OG0062108	3	3
OG0062109	3	3
OG0062110	3	3
OG0062111	3	3
OG0062112	2	2
OG0062113	3	3
OG0062114	3	3
OG0062115	2	2
OG0062116	3	3
OG0062117	1	1
OG0062118	3	3
OG0062119	2	2
OG0062120	3	3
OG0062121	3	3
OG0062122	3	3
OG0062123	3	3
OG0062124	3	3
OG0062125	3	3
OG0062126	3	3
OG0062127	2	2
OG0062128	3	3
OG0062129	2	2
OG0062130	3	3
OG0062131	3	3
OG0062132	2	2
OG0062133	3	3
OG0062134	3	3
OG0062135	3	3
OG0062136	3	3
OG0062137	3	3
OG0062138	3	3
OG0062139	3	3
OG0062140	1	1
OG0062141	2	2
OG0062142	0	0
OG0062143	3	3
OG0062144	2	2
OG0062145	3	3
OG0062146	3	3
OG0062147	2	2
OG0062148	2	2
OG0062149	3	3
OG0062150	2	2
OG0062151	2	2
OG0062152	2	2
OG0062153	3	3
OG0062154	3	3
OG0062155	3	3
OG0062156	3	3
OG0062157	3	3
OG0062158	3	3
OG0062159	3	3
OG0062160	3	3
OG0062161	2	2
OG0062162	3	3
OG0062163	3	3
OG0062164	3	3
OG0062165	2	2
OG0062166	1	1
OG0062167	2	2
OG0062168	2	2
OG0062169	2	2
OG0062170	2	2
OG0062171	3	3
OG0062172	2	2
OG0062173	3	3
OG0062174	3	3
OG0062175	1	1
OG0062176	3	3
OG0062177	2	2
OG0062178	3	3
OG0062179	2	2
OG0062180	3	3
OG0062181	3	3
OG0062182	3	3
OG0062183	3	3
OG0062184	3	3
OG0062185	2	2
OG0062186	2	2
OG0062187	3	3
OG0062188	3	3
OG0062189	2	2
OG0062190	0	0
OG0062191	2	2
OG0062192	3	3
OG0062193	3	3
OG0062194	1	1
OG0062195	3	3
OG0062196	2	2
OG0062197	2	2
OG0062198	3	3
OG0062199	1	1
OG0062200	3	3
OG0062201	3	3
OG0062202	3	3
OG0062203	3	3
OG0062204	2	2
OG0062205	3	3
OG0062206	2	2
OG0062207	3	3
OG0062208	2	2
OG0062209	3	3
OG0062210	3	3
OG0062211	3	3
OG0062212	3	3
OG0062213	3	3
OG0062214	0	0
OG0062215	2	2
OG0062216	3	3
OG0062217	3	3
OG0062218	3	3
OG0062219	2	2
OG0062220	1	1
OG0062221	2	2
OG0062222	3	3
OG0062223	1	1
OG0062224	0	0
OG0062225	2	2
OG0062226	3	3
OG0062227	2	2
OG0062228	3	3
OG0062229	2	2
OG0062230	2	2
OG0062231	1	1
OG0062232	3	3
OG0062233	3	3
OG0062234	3	3
OG0062235	2	2
OG0062236	1	1
OG0062237	1	1
OG0062238	0	0
OG0062239	3	3
OG0062240	3	3
OG0062241	3	3
OG0062242	3	3
OG0062243	3	3
OG0062244	3	3
OG0062245	3	3
OG0062246	2	2
OG0062247	1	1
OG0062248	2	2
OG0062249	3	3
OG0062250	3	3
OG0062251	3	3
OG0062252	2	2
OG0062253	2	2
OG0062254	3	3
OG0062255	0	0
OG0062256	3	3
OG0062257	3	3
OG0062258	3	3
OG0062259	3	3
OG0062260	3	3
OG0062261	3	3
OG0062262	3	3
OG0062263	1	1
OG0062264	3	3
OG0062265	1	1
OG0062266	1	1
OG0062267	1	1
OG0062268	3	3
OG0062269	1	1
OG0062270	3	3
OG0062271	1	1
OG0062272	3	3
OG0062273	1	1
OG0062274	2	2
OG0062275	1	1
OG0062276	3	3
OG0062277	2	2
OG0062278	2	2
OG0062279	3	3
OG0062280	3	3
OG0062281	3	3
OG0062282	3	3
OG0062283	3	3
OG0062284	0	0
OG0062285	3	3
OG0062286	2	2
OG0062287	3	3
OG0062288	3	3
OG0062289	1	1
OG0062290	1	1
OG0062291	3	3
OG0062292	3	3
OG0062293	3	3
OG0062294	3	3
OG0062295	0	0
OG0062296	1	1
OG0062297	2	2
OG0062298	2	2
OG0062299	3	3
OG0062300	3	3
OG0062301	2	2
OG0062302	3	3
OG0062303	3	3
OG0062304	3	3
OG0062305	2	2
OG0062306	3	3
OG0062307	3	3
OG0062308	3	3
OG0062309	3	3
OG0062310	3	3
OG0062311	3	3
OG0062312	2	2
OG0062313	3	3
OG0062314	1	1
OG0062315	3	3
OG0062316	1	1
OG0062317	3	3
OG0062318	2	2
OG0062319	1	1
OG0062320	3	3
OG0062321	3	3
OG0062322	3	3
OG0062323	3	3
OG0062324	3	3
OG0062325	2	2
OG0062326	2	2
OG0062327	3	3
OG0062328	2	2
OG0062329	2	2
OG0062330	3	3
OG0062331	3	3
OG0062332	3	3
OG0062333	3	3
OG0062334	1	1
OG0062335	3	3
OG0062336	3	3
OG0062337	3	3
OG0062338	2	2
OG0062339	3	3
OG0062340	3	3
OG0062341	2	2
OG0062342	3	3
OG0062343	3	3
OG0062344	2	2
OG0062345	1	1
OG0062346	3	3
OG0062347	3	3
OG0062348	3	3
OG0062349	3	3
OG0062350	3	3
OG0062351	3	3
OG0062352	2	2
OG0062353	3	3
OG0062354	2	2
OG0062355	1	1
OG0062356	2	2
OG0062357	1	1
OG0062358	2	2
OG0062359	1	1
OG0062360	1	1
OG0062361	3	3
OG0062362	2	2
OG0062363	3	3
OG0062364	3	3
OG0062365	2	2
OG0062366	3	3
OG0062367	3	3
OG0062368	2	2
OG0062369	3	3
OG0062370	3	3
OG0062371	3	3
OG0062372	1	1
OG0062373	2	2
OG0062374	3	3
OG0062375	3	3
OG0062376	3	3
OG0062377	3	3
OG0062378	3	3
OG0062379	2	2
OG0062380	2	2
OG0062381	1	1
OG0062382	2	2
OG0062383	2	2
OG0062384	1	1
OG0062385	3	3
OG0062386	2	2
OG0062387	2	2
OG0062388	1	1
OG0062389	2	2
OG0062390	3	3
OG0062391	1	1
OG0062392	3	3
OG0062393	3	3
OG0062394	3	3
OG0062395	2	2
OG0062396	3	3
OG0062397	3	3
OG0062398	2	2
OG0062399	3	3
OG0062400	3	3
OG0062401	3	3
OG0062402	2	2
OG0062403	3	3
OG0062404	3	3
OG0062405	3	3
OG0062406	2	2
OG0062407	3	3
OG0062408	3	3
OG0062409	1	1
OG0062410	3	3
OG0062411	1	1
OG0062412	2	2
OG0062413	3	3
OG0062414	2	2
OG0062415	2	2
OG0062416	2	2
OG0062417	3	3
OG0062418	3	3
OG0062419	2	2
OG0062420	3	3
OG0062421	3	3
OG0062422	3	3
OG0062423	1	1
OG0062424	3	3
OG0062425	2	2
OG0062426	3	3
OG0062427	2	2
OG0062428	2	2
OG0062429	3	3
OG0062430	3	3
OG0062431	3	3
OG0062432	3	3
OG0062433	3	3
OG0062434	3	3
OG0062435	3	3
OG0062436	3	3
OG0062437	2	2
OG0062438	3	3
OG0062439	2	2
OG0062440	2	2
OG0062441	1	1
OG0062442	3	3
OG0062443	3	3
OG0062444	1	1
OG0062445	3	3
OG0062446	3	3
OG0062447	3	3
OG0062448	3	3
OG0062449	2	2
OG0062450	1	1
OG0062451	3	3
OG0062452	1	1
OG0062453	3	3
OG0062454	2	2
OG0062455	2	2
OG0062456	2	2
OG0062457	3	3
OG0062458	3	3
OG0062459	2	2
OG0062460	2	2
OG0062461	3	3
OG0062462	2	2
OG0062463	3	3
OG0062464	1	1
OG0062465	2	2
OG0062466	3	3
OG0062467	2	2
OG0062468	3	3
OG0062469	3	3
OG0062470	2	2
OG0062471	3	3
OG0062472	3	3
OG0062473	2	2
OG0062474	1	1
OG0062475	3	3
OG0062476	2	2
OG0062477	3	3
OG0062478	2	2
OG0062479	3	3
OG0062480	3	3
OG0062481	0	0
OG0062482	3	3
OG0062483	3	3
OG0062484	2	2
OG0062485	3	3
OG0062486	3	3
OG0062487	3	3
OG0062488	2	2
OG0062489	3	3
OG0062490	3	3
OG0062491	3	3
OG0062492	3	3
OG0062493	3	3
OG0062494	3	3
OG0062495	3	3
OG0062496	1	1
OG0062497	3	3
OG0062498	3	3
OG0062499	3	3
OG0062500	3	3
OG0062501	2	2
OG0062502	2	2
OG0062503	1	1
OG0062504	2	2
OG0062505	2	2
OG0062506	3	3
OG0062507	3	3
OG0062508	1	1
OG0062509	3	3
OG0062510	2	2
OG0062511	3	3
OG0062512	3	3
OG0062513	2	2
OG0062514	1	1
OG0062515	0	0
OG0062516	2	2
OG0062517	3	3
OG0062518	3	3
OG0062519	2	2
OG0062520	1	1
OG0062521	2	2
OG0062522	1	1
OG0062523	1	1
OG0062524	3	3
OG0062525	3	3
OG0062526	3	3
OG0062527	3	3
OG0062528	2	2
OG0062529	3	3
OG0062530	3	3
OG0062531	1	1
OG0062532	3	3
OG0062533	3	3
OG0062534	2	2
OG0062535	1	1
OG0062536	3	3
OG0062537	3	3
OG0062538	3	3
OG0062539	3	3
OG0062540	3	3
OG0062541	3	3
OG0062542	3	3
OG0062543	2	2
OG0062544	2	2
OG0062545	3	3
OG0062546	2	2
OG0062547	3	3
OG0062548	3	3
OG0062549	2	2
OG0062550	3	3
OG0062551	3	3
OG0062552	3	3
OG0062553	3	3
OG0062554	3	3
